,system,area_pv0,area_sp0,area_pv1,area_sp1,area_pv2,area_sp2,area_pv3,area_sp3,area_pv4,area_sp4,area_pv5,area_sp5,area_pv6,area_sp6,area_pv7,area_sp7,area_pv8,area_sp8,area_pv9,area_sp9,area_pv10,area_sp10,area_pv11,area_sp11,area_pv12,area_sp12,area_pv13,area_sp13,area_pv14,area_sp14,area_pv15,area_sp15,area_pv16,area_sp16,area_pv17,area_sp17,area_pv18,area_sp18,area_pv19,area_sp19,area_pv20,area_sp20,area_pv21,area_sp21,area_pv22,area_sp22,area_pv23,area_sp23,area_pv24,area_sp24,area_pv25,area_sp25,area_pv26,area_sp26,area_pv27,area_sp27,area_pv28,area_sp28,area_pv29,area_sp29,area_pv30,area_sp30,area_pv31,area_sp31,area_pv32,area_sp32,area_pv33,area_sp33,area_pv34,area_sp34,area_pv35,area_sp35,area_pv36,area_sp36,area_pv37,area_sp37,area_pv38,area_sp38,area_pv39,area_sp39
0,s15_c0,7.149329195688224,7.710648855918337,5.924899712410954,7.375527819838357,6.261668467441078,7.75467370194305,6.134938221149937,7.4419357115157405,6.031905038947397,7.372893686621451,5.9524563809715865,7.163267362520937,6.372717515832782,7.6593115267837,6.366603339045456,7.7822700347175155,6.492667050916555,7.757531229573874,6.487959527454718,8.135432045555232,6.719811491915075,7.952406364474092,6.5369459675111266,7.766820186279011,6.604440484615325,7.639994390843502,6.463297404039033,7.674147074389107,6.402972111248378,7.49876827522211,6.458132042537984,7.561573859244751,6.566639820417879,7.735060852473319,6.297279912779125,7.357701648523285,6.049607528513973,7.388400352419772,6.349309639005618,7.701237733548155,6.58515090858009,7.946970928488237,6.2929442478521675,7.69029616469779,6.34089886864271,7.896477926478452,6.159436788518146,7.580587294464644,6.4260998191232375,7.844535089444718,7.131130727434115,7.880407009055522,6.856857267992807,8.183685946320544,6.857368272191452,8.286709649155789,6.7675510863306405,7.980219299583686,6.934125984094651,8.365166687335973,6.4183852266335,7.856588850512938,6.486222815158901,8.061211498774243,6.7334311567916325,8.090944202223014,6.667854290211724,8.040804631076753,6.757645841894742,8.116396141196672,7.254075828009998,8.86595974163516,6.6940605771420065,8.08050215971899,6.537401206166638,7.394615487241027,7.2968684439191955,8.577972795710515,7.277252850156546,8.222119104192243
1,s15_c1,5.036885161497223,5.33845442523098,5.14046466726752,5.502219422276102,5.079690233744503,5.375389566878682,4.834508187294607,5.050248405800617,5.027996865844075,5.2389861478849475,5.1787710930893445,5.500712752669357,5.205782077553423,5.587779805613872,5.026903516134366,5.401887172521132,5.053171238120987,5.294517621821584,5.411154115390999,5.7027167591806975,5.31457118929772,5.6533025759223,5.158444554191456,5.440360534514565,5.102554223598213,5.509774111049342,4.8674917204802854,5.179681440039468,5.0046362070024575,5.100656469214636,4.985810247935298,5.142213278099221,5.157267787902786,5.349656126956981,4.986084475109928,5.064887853026318,5.139802441931513,5.272676941920326,5.203735672921778,5.347845530813622,5.064267301166151,5.175631602959183,4.914165746989597,5.055714218028439,4.9796094538957245,5.139049343380213,4.937554979209688,5.018391706467046,4.982271980930096,5.095301584621833,5.064858300458967,5.1759214247628575,4.637368647084913,4.824806725451676,5.004421258951022,5.139610416950672,4.721699842200486,4.868784938213834,4.758304139144672,4.854785800444021,4.849741116885753,4.964753472712549,5.0096635986665685,5.114482765529889,5.101228499438892,5.216124918349369,4.992001430457014,5.130372579299904,4.763371463783166,4.850580198926348,4.713451161792692,4.812110450075051,4.662607673585813,4.735582179988003,4.723945795295146,4.824977719504343,4.916115320697575,5.011511526944848,5.065459127020971,5.1933336648751025
2,s15_c2,6.130540380811194,6.2715345939531995,6.054367644662397,6.163247524083777,6.239376583438566,6.379746925481706,6.203319081511332,6.318538047735372,5.883200994939783,5.965145483137702,6.014655185803233,6.079395268742814,5.547513243904862,5.619088987492275,6.508386931360132,6.63657624740953,6.540389395944137,6.720539709248416,5.902173955680943,6.110804002510181,6.151499978300946,6.318591908365518,6.292140597975897,6.524264823638622,5.94982090185347,6.092583578685654,6.289934074955281,6.557257957200863,6.262214519134216,6.405521876962504,6.532734622326859,6.859829117945354,5.556469066095865,5.685259111010306,5.5191730061448325,5.6527477949397005,5.72846666555664,5.849679898686922,6.007773321905943,6.1492837896247545,5.955690750928678,6.20928581377944,5.541635192180165,5.636084983011768,6.214919345076636,6.356400924678455,4.994938568837762,5.0857153254695415,5.42621579507414,5.532934697135459,5.274383234483617,5.368373750481758,5.633091963962381,5.799692950764146,6.349379356119482,7.0740647600715105,6.721956023584819,7.051972758375614,5.594042426155804,5.824474925363583,6.630939567463339,6.980681739506723,6.332279879213269,6.549136648820421,6.303475433302952,6.572682578115084,6.602391796476869,6.9584873237017515,6.22880364417013,6.414772501656569,7.199502421971875,7.605388208494304,6.634598872896667,6.858023561768906,7.2241384931419885,7.645621607385746,6.698455751905473,7.060487946323518,6.56133769356307,6.856719504394043
3,s15_c3,5.548521070883678,5.678749685994575,4.9878047953219165,5.083865575853823,5.2192932980180355,5.371325037761714,5.4600157129116305,5.608461365347784,5.365814695867066,5.499217280176676,4.964016264226359,5.111562392826643,5.076029294675892,5.292129197308668,4.97090400961777,5.143359215730657,4.8977213908822,5.066939570132747,4.854391544385586,5.020315759601484,4.9514706416930325,5.132454636474847,5.012904952078654,5.162927440716049,4.982116755806429,5.122528455712221,5.076822952272235,5.241462899602124,5.099225716229893,5.299862319741707,5.150743415310468,5.344412499757063,5.005286000578453,5.1928836809296275,4.746454684575761,4.964079586457723,4.831846168035305,5.030155758822979,4.927027523590991,5.056966466461769,4.649321449728713,4.703067171938194,4.531745762852676,4.61611971890638,5.052967775070782,5.168495899290008,4.959328997488446,5.026047805006509,4.971022977838019,5.026392014310773,5.245875403802511,5.3711620395375315,4.927899737138469,5.086139735714566,4.709125364558508,4.78343697182178,5.013770296217045,5.109525401299721,5.161052298992621,5.38135058398489,5.191601240464345,5.3534856924516,5.3359861710279795,5.5020166808344975,5.4502327947972,5.616619750983136,5.3492976359993145,5.591022505708637,5.795320428995365,6.088074747758025,5.520908300923486,5.801118789998537,5.59333937973463,5.8623165071997025,5.8423040236002475,6.141751495655502,5.32179178302282,5.695024983979493,5.392093569848123,5.664921089724666
4,s15_c4,5.303290194705902,5.828955545243547,4.401763374563756,4.446140687328047,4.7176506266282185,4.790884886374894,4.783524618145667,4.898273898861057,4.424814177268555,4.459303962608714,4.44870144373343,4.530927088657137,5.007788545747465,5.127967966219131,4.870094001335357,4.958974819205024,5.272994010560016,5.380736696173338,4.585371844528868,4.649457507707207,4.867510814539921,4.93309363558725,4.830883809809654,4.905441976876616,4.863850275852368,4.939638057720471,4.82983170686035,4.890680407562893,4.855227392591579,4.9612849923572675,5.3681783409845085,5.6203861961453905,5.347289889727637,5.514016574750324,5.285015861563959,5.450824608398388,5.532361618253256,5.752228236102672,5.1019730371220495,5.330874237830443,5.244883891651702,5.580217170724245,5.293788202851938,5.498469182152494,4.619473269306743,4.739624309246484,4.357000033662007,4.395038461612751,4.4396043684911435,4.466279739765455,4.178760048251442,4.190593224071164,4.518128520828201,4.55190285633173,4.514567669432961,4.554371196044892,4.403329621915345,4.455090005974023,4.384787768274513,4.421128230397592,4.237828521208253,4.256078087364276,4.554102298356604,4.595540040152189,5.514161264894419,5.754513085347244,5.53453679947603,5.765280147800407,5.7829615873960964,6.044858949187259,6.119162010899836,6.531270316751741,6.282742966897783,6.606932925310988,6.297168859179417,6.657432704946289,5.956445130007369,6.289254074435374,5.9416980360500045,6.267476008630044
5,s15_c5,5.89671036555486,6.0963495375474634,5.68110527994114,5.843071421977887,5.7119254577492775,5.880339509356995,5.6582062327641,5.9006798908262645,5.679487547891971,5.829853137846427,5.514777744253385,5.631759930347031,5.130198365483901,5.191859403472721,5.733206019908423,5.879585470392118,5.628417734029716,5.750057583895089,5.632813539206529,5.80330225722727,5.375061088393343,5.46411820160476,5.251111385194931,5.315378103907969,5.5871045720414365,5.694141724692998,5.046005917631235,5.091946592439039,6.010214402354036,6.218951781087985,6.08990181439756,6.268061436070017,5.843507663182404,5.983597173808464,6.319066608728119,6.520383132993292,6.275832379407738,6.516949220222175,6.202704851486788,6.387331614300366,6.056674895214742,6.218917210305615,6.310154023505061,6.530114186417514,6.153485001533581,6.320846903276799,5.803917475280186,5.945654510758588,6.126240172389551,6.291801569639784,5.903481659947945,6.068184423030549,5.651891732173154,5.799863396093951,6.009925872087413,6.1777418877795345,6.002338891529821,6.2200815234918965,5.831497479586051,5.97204801487603,6.079513694054663,6.253899345555795,5.662434747571862,5.754538370109983,5.5034260219355176,5.5809528861449955,5.74969785933288,5.840788313278149,5.550327624732615,5.665806556744003,5.781003803994349,5.94107464419315,5.684499848419441,5.793786598124533,5.656852657794461,5.759726744807076,5.900352410834508,6.041605990810968,5.5784707201402375,5.713061695299963
6,s15_c6,5.245118932391387,5.713849472491603,5.375939075708911,5.823315080068098,5.129378854985789,5.592548661889853,4.725388377529524,5.017944464016765,5.232680003842074,5.620603229022065,5.055754205273251,5.406894490054623,4.810972118586162,5.1777624774993685,5.167978816356524,5.524314220178424,5.484767147786377,5.759881812328397,5.093137096421446,5.307827797978674,6.470801751504005,6.907492912793998,6.441461404329317,6.928485033024298,5.32570919910572,5.627182490498903,5.741664065170252,6.06890932947647,6.000763942793818,6.500165561087032,6.092763869819327,6.51878033901445,6.077920310882578,6.691978593144573,6.756571724392569,7.5561663955333636,5.722484422870026,6.309449642739063,5.913115060257846,6.438706509724922,5.459905102488265,6.726970315861739,7.115376369482378,8.126098232329552,4.235766159331002,5.183418038570083,6.183405071643399,7.897503662671194,6.2928686951499735,9.521112244395397,4.347099288039411,4.472781805582701,4.91099088176858,5.43956809828524,5.15535553710585,5.654030027217496,5.328876676501277,10.66310428675132,5.484799117771472,5.626366507064845,5.302628739900294,5.57800572375276,5.209655661344272,5.361245101447545,4.272823051181068,26.171362669683575,4.4287301805189045,60.6027471845979,4.629245728212942,4.680646736784889,3.97603852860712,23.980854798299312,5.281339987142026,25.418042676064534,4.157827390221057,27.041021649730688,4.933965661257539,56.435461533036104,9.672223107553128,99.87157646752931
7,s15_c7,6.878166879117189,7.174059841625185,6.237954773094969,6.47987916454144,5.585325275626704,5.74445773156054,5.737335416765574,5.938843122903727,5.790137402195726,6.06345659086678,5.731454718705115,5.952830829419392,5.6215867869807745,5.795367709583269,5.804483593763623,5.9932829843742095,5.575944050203953,5.768031735201783,5.446877207785248,5.611330804654319,5.390717373505845,5.548758069132547,5.450289432997189,5.606416595674644,5.299514486181742,5.453618053376726,5.548652336361723,5.762865464644595,5.4253475941132026,5.63777863684517,4.948278935814368,5.039126656365371,5.153210577360594,5.28385486768588,4.832835714910548,4.933897493836373,4.8139001177993554,4.979129072615959,4.754852249770828,4.832128886043363,4.715621039948893,4.821543673768959,4.676519581745212,4.73905106747711,4.717103368730996,4.792267415229954,4.954961593919395,5.065340956922404,4.470937433068392,4.624683718389983,4.144340716912321,18.984863332815472,4.006557166720424,53.93849942471119,3.9655232434745824,99.4855401395126,4.39427446010796,26.00039318609419,4.4095530386755035,15.158264770260974,4.651539713777908,4.7855883638701275,4.473183670849442,30.444311871064976,4.724828182369648,4.78017362438059,4.654540716669897,4.710045842183438,4.5996789273179255,4.652501437813387,4.469586576248587,4.509901424340508,4.282696320672658,23.30574075628785,4.325563130125882,4.378324100779113,4.01120795314789,20.919913639848303,3.4253758712123403,109.51142854000739
8,s23_c0,10.251879982773357,12.2784833189573,10.174308137299533,11.087043889456682,11.370234883478663,12.018275759971278,9.79636620282324,10.362686756103441,11.010449702383436,12.209068473541677,10.55566566961917,11.629003752879761,9.15961387507224,10.668554803367137,9.81753609327418,10.540467842639337,9.741976428484026,9.967419839300737,9.745784946361493,9.969573362351303,7.833334496543398,8.343473475115074,8.423490887052136,9.431534809163836,9.42111150464678,10.16727410338623,8.703815392076224,9.300866158449635,9.792345419008802,10.144757156738025,8.51844816033539,9.223804545527656,8.317494057806927,9.742485583768866,8.852947254760446,9.386252574379089,8.539483688367397,8.896474524173428,8.556024034235111,9.184248832410791,10.664597998313193,10.974232150538251,11.158991053408394,11.284717977250418,9.144908856547811,10.341128630884642,9.880129279498819,10.661132320911479,7.865685504044381,9.038233618293619,8.78437622818,9.719310278894095,9.897564097108145,10.552555098256228,10.156456603761002,11.013984015926642,12.54358372176977,12.562385116758193,12.943354412321645,12.866680527610283,11.900791097064534,11.90771357036416,11.667565364200449,12.224258267824675,11.904666394473912,12.84480921360744,12.675769534609262,13.617314767965421,11.831422756236497,12.493178988893339,12.239992519596722,13.208976461024044,12.386683705579976,12.629057362868195,13.137674184922838,13.241635826632171,12.045019137292863,12.234273815474573,12.013863331664483,12.075715835576608
9,s23_c1,10.68760357580787,11.594032546140266,10.042355880097011,10.903295832402398,10.245926742797005,10.72682837116924,10.909290565922674,10.96841364396405,11.056287235513324,11.674624972217561,12.270042937942062,11.988627109794633,13.053735552740264,13.00667170700346,12.79067182375013,12.682132346363408,12.621479296036924,12.537383201181326,13.567101951287091,13.500127924409743,11.164155297914027,11.524736305199294,12.831317616061288,12.38622771875428,13.315041447296757,13.082994015724644,11.613164414079627,11.710935050671546,12.891718996516074,12.686455005149329,12.311468723070588,12.250898455742124,13.337072875353646,12.811422237740404,12.68227076836512,12.02674487732703,13.540081526936182,12.981398721610356,12.175402812492123,13.106691245105605,13.519615385789434,13.086996956801539,15.525671481943172,14.84943239955471,14.165664964213175,14.184868960356093,13.766531680734865,12.694180374983153,13.237395589283302,13.120594226920753,13.439406229358488,12.464755918994312,13.501616257517103,12.644360480086455,12.776679305037673,12.350778890182887,13.461552964264698,12.756932855748543,14.101461319420173,13.051513622252086,10.932196867452353,11.286008544861497,14.788050251233136,12.897779306869786,13.014509409749326,12.686744355192243,10.953026598117203,11.327360673805922,10.330433421840585,10.92680850457716,11.908048682286195,12.024872044324844,13.80756731470502,12.934095324570682,14.546250814407847,13.284725130070626,14.116336819849169,13.00958310181714,15.066492416618944,13.168043753724955
