,system,area_pv0,area_sp0,area_pv1,area_sp1,area_pv2,area_sp2,area_pv3,area_sp3,area_pv4,area_sp4,area_pv5,area_sp5,area_pv6,area_sp6,area_pv7,area_sp7,area_pv8,area_sp8,area_pv9,area_sp9,area_pv10,area_sp10,area_pv11,area_sp11,area_pv12,area_sp12,area_pv13,area_sp13,area_pv14,area_sp14,area_pv15,area_sp15,area_pv16,area_sp16,area_pv17,area_sp17,area_pv18,area_sp18,area_pv19,area_sp19,area_pv20,area_sp20,area_pv21,area_sp21,area_pv22,area_sp22,area_pv23,area_sp23,area_pv24,area_sp24,area_pv25,area_sp25,area_pv26,area_sp26,area_pv27,area_sp27,area_pv28,area_sp28,area_pv29,area_sp29,area_pv30,area_sp30,area_pv31,area_sp31,area_pv32,area_sp32,area_pv33,area_sp33,area_pv34,area_sp34,area_pv35,area_sp35,area_pv36,area_sp36,area_pv37,area_sp37,area_pv38,area_sp38,area_pv39,area_sp39
0,s15_c0,5.993074421692772,6.3470505825377845,5.4021726842509175,5.722650370412947,5.726544382453626,6.149076829796355,6.007377120913467,6.514513147542252,6.558189026693241,7.0958977638650005,7.070122449260687,7.507316719543054,6.710794797242975,7.049388474319129,6.827464388879703,7.179643504155398,6.442738044747583,6.7813420569841085,6.338589923670712,6.694618541486403,6.636524596591175,6.989291434808037,6.167505026143408,6.508091253244644,6.180295358725225,6.4969514078684885,6.333200151015557,6.742187036727778,6.361546788979618,6.675680996531492,6.149822126405895,6.495390765406817,6.556121765458415,6.845155472270022,6.440437262813484,6.792373012905768,6.181296460029659,6.498593518905825,6.07071937768059,6.407977272380658,6.794815709458687,7.184838625986611,6.497682562200486,6.820765599673856,6.553377792930871,6.884949726073189,6.175834382488614,6.4947233959043835,5.87453609660633,6.188549936085744,6.424807093971124,6.762601171708851,6.148442899989218,6.511193018004974,6.0822273337549015,6.4586113841627455,6.295590832188565,6.611644036062485,6.384080599493655,6.734645976073426,6.1216677863474,6.439295473248823,6.340795680762051,6.622476224688164,6.340717638283979,6.616054841621183,6.111946945339776,6.362870705048559,6.174798679496948,6.449056729385088,6.358967163976344,6.712749276368386,6.542603037136957,6.831326769569735,6.37142963161142,6.808201899725284,6.196532306497663,6.50347211026887,6.677996092322181,7.043227979844982
1,s15_c1,4.734064062344869,4.766491161783622,4.655501270176199,4.701902762025271,4.8487028394457505,4.927006979430771,4.575346758008562,4.603773002338311,4.492330054429225,4.549429301812787,4.357785819168739,4.369536110096578,4.816656683973711,4.887854741339875,5.139663438756039,5.251147096756243,4.817330797665707,4.927580990164998,4.718453214797932,4.794579287049528,5.133676330346155,5.250305738441013,4.928240779213024,4.995172056428472,4.843754069782967,4.9209319312826825,4.9937218197549065,5.0489105803596015,4.791079882779356,4.8407959295911995,4.6033684708068145,4.617940084309186,4.840255842864334,4.895797636736833,5.254474291809065,5.342095963752528,5.735592014109893,5.870059981545312,5.608632302811985,5.691765438855364,5.397694051434944,5.545405089481956,5.340704397233735,5.471772348144903,5.260492568908026,5.357858266347754,4.826224975585141,4.892664235298736,5.352637903608651,5.48144360502613,4.93283589557725,4.990337482555927,5.309917652376887,5.438148941609696,5.4856418083396195,5.639498432579895,5.394150291301923,5.503655949593838,5.078023062607453,5.166887390592183,4.81539401124579,4.889982071662598,4.955677541148566,5.070369416838961,4.633086055974773,4.7035045125336055,5.142670719343551,5.253455355491748,4.360663329181644,4.389980033870318,4.525575372776363,4.599980579575277,4.150182731214589,4.182645882206398,4.687834971516192,4.793956424818951,4.36332268633522,4.381473602720193,4.616516035229638,4.660898677137093
2,s15_c2,6.307145056049631,6.431165679013218,6.553227885065661,6.645940779251118,6.102064235902858,6.178097558246458,6.541770112420113,6.655908052074604,6.271742721432593,6.353638129046958,5.998319330819283,6.079218057460529,6.318523929906912,6.3758116952585295,5.832162230441504,6.021488426456763,6.259563429592641,6.511257062665784,5.888487340224274,6.154467294126023,5.706269150727637,5.8164691187735755,5.8505976312916665,6.014330499352103,5.9682188558003535,6.196330610425045,5.912915705204429,6.07484033823485,6.098129818535073,6.241055679545832,6.168291976152314,6.356414662819133,6.195378632960284,6.339628111677575,6.1953637461682955,6.341585775723511,6.037908768946107,6.196804465096111,6.1072542676172255,6.2715745146549535,6.216943108473072,6.394927721879533,5.9736611861759705,6.157128638939514,5.8007917786590975,5.940943551112024,6.243397957348799,6.437871945798466,6.413748298904832,6.660524162924211,6.60857139922731,6.813456777268268,6.379314522019417,6.587436621658517,6.5719876380177356,6.769298572476307,6.579645417069572,6.7851068246829955,6.495255620458229,6.718148529520591,6.5361640428818895,6.712593728125967,6.525285362078346,6.748179945337699,6.489807401017429,6.651833047326141,6.384141207923076,6.568592015805324,6.465569387797092,6.577955275133084,6.075636261092442,6.236678298219614,6.306068305197807,6.49628737767203,6.225993902356053,6.377091715348708,6.26460663007254,6.480178449120473,5.847976084975586,5.964386964201021
3,s15_c3,5.3761904811448575,5.497455431471203,5.938970598070398,6.112998572011647,5.682571532490615,5.807017083112657,5.694764542791306,5.838536923522174,5.5239846428952095,5.711899611942238,5.250502423788375,5.343984476561791,5.26386951517345,5.376179606673819,5.187132336941391,5.268240149293444,4.939734841423453,5.007404013126138,4.992695607715339,5.160948663283241,5.038063622848721,5.255386983139649,5.676848092102919,5.960348011470865,5.158677055871922,5.338302700315177,5.334483247155342,5.5591818403088045,5.012298901898248,5.165527277288012,5.129861266404553,5.330288956376889,5.432103549436536,5.641496985844273,5.16506841810181,5.341017032172964,5.137033738356783,5.317063200741119,5.516766598477011,5.763345453885295,5.0156245466783185,5.1214384791206236,4.920869549615527,4.989646382031566,4.961995163797282,5.053202353598803,4.027292204158585,4.032766646937095,3.9353155596755194,3.9408836491960075,4.024132916571638,4.025102782205307,4.558824359154361,4.579474959542507,3.88243251570599,3.8842556017233356,4.057447275766529,4.061167754670709,3.8577096360489542,3.8598948510967874,4.081494055986107,4.0873378092343335,4.217828369116981,4.236060260590076,4.041232199165741,4.048034366680037,4.1630972788038685,4.175160697133638,3.9439301933256514,3.9482006013536877,4.058366527593661,4.065263554813854,4.05828331354664,4.064806250415472,3.9985786572300355,4.005783502370852,4.004853272782219,4.013374525939845,4.202338167378987,4.219185401344585
4,s15_c4,4.707124889193776,4.789483528704725,4.762394116435212,4.837506042267684,4.364861208287553,4.398431627449687,4.526406055684414,4.6116365476786765,4.816901758092901,4.885791544219061,4.615670330665549,4.709646825084194,4.720563649281458,4.817453739723978,4.9011972539836925,4.986547816682623,4.593914030021983,4.6659431324182385,4.872152960478929,4.951991553050693,4.713308041579596,4.770557017072155,4.976997090006587,5.1765536108803545,5.105882517764075,5.3249009309631825,5.116943332351808,5.3099158241061195,5.219353919154564,5.488317209527354,5.058868302576908,5.182227858689967,5.375269546407514,5.5202671899227065,5.043407663108808,5.153953192246483,4.6667660383946306,4.834201807486271,5.037344808725994,5.362507962013369,5.238340460023225,5.609666264317384,5.324463580100692,5.714265473378348,5.162239595306036,5.550113622522036,5.128006246994439,5.525197119227618,5.463176546507997,5.892319568466584,5.633660207083223,6.25247342032111,4.618366084543862,4.97655233248314,5.2986252820124005,5.8026580875196245,5.104893968916798,5.4166422194560395,5.205392732802413,5.491162815820277,5.572733375881719,6.005343040058084,5.7741572163234265,6.1195827121811,5.387045277731586,5.5369463463756095,5.327629304560666,5.55525988939682,4.395350114057449,4.540738976680319,4.631886810301617,4.79035943899605,4.715460241204609,4.871330483769336,5.217074897357263,5.468761248570016,5.244310527937955,5.418609079117059,4.942739777345832,5.189177089780392
5,s15_c5,5.875209928086744,6.084928704062504,5.730866502752551,5.868139144132328,5.508768362074525,5.627436883785177,5.78470222323078,5.999825419045522,5.896024458606954,5.986083075978835,6.487579985558207,6.67986609737277,6.929331265280876,7.346183978085887,6.8343295352599815,7.252342295251265,5.914006593947525,6.143765015972393,5.963963708236581,6.284894145277447,5.716490537562253,6.025008502759926,5.400592903308297,5.615376887932124,5.976042915857461,6.680370007368521,5.258945629225438,5.532613195388461,4.744479294822969,5.001760163196586,4.992004013767634,5.415912357537873,5.46032374037977,7.603875488217662,4.548302260148463,5.022627693782195,4.755076510475922,5.624896316379431,3.7377204603872896,4.751215460254881,4.343011568434847,5.2239183267653235,5.519572928280672,7.632075874846294,9.324401633317814,17.062786549013865,10.008354432905247,16.34358915709028,11.8207996638416,18.525871731280393,13.172319280220044,18.511809027207022,13.055215710986152,17.88838660355585,16.234688672188533,20.096720769927426,17.068354127223827,20.65121381874159,15.896018590885987,20.19124931960112,15.585141878246377,18.444095428023157,15.628458045838862,19.802251921390415,17.403905732676606,21.28135611978925,17.26135847226283,21.09222407585166,15.672195624154384,19.263887909276765,15.320982994895033,19.551953685417423,16.5181761696805,19.827363793963638,16.930321494937044,20.444772338721666,16.645660929630495,19.73178355909737,16.139910941724292,19.212732691940342
6,s15_c6,5.426656548962028,5.835930411745294,6.423499829878568,6.919076653928371,6.749953679534508,7.317177318818228,6.197930944450228,6.724125461116203,6.101535074681283,6.609519874393588,6.098180727244527,6.595792277443816,6.372478414050015,6.850285680381473,6.073856136402324,6.535213126265226,5.8132919275993284,6.151801642146753,5.556024818568106,5.87581412677291,4.688536643136036,4.878561525162674,4.783473030119676,4.964724733228845,5.339435086255942,5.652957805091163,5.018618337062148,5.262382140612407,5.408275724256177,5.653628936322588,5.384874519914913,5.674685072206752,5.212297170644575,5.487326777264506,4.444848375571099,4.6623004760387,5.1760495036465635,5.62495618939027,5.1955630606957515,5.369856202649009,5.884467265592677,6.669441840046215,5.436166404160877,5.735207554053909,5.0649741244608855,5.214045354250816,4.762357984453414,4.88543309783795,4.786501767966161,4.863039688891487,4.573431331338483,4.672491728744689,4.796594877241031,4.977969438886563,4.337738767476281,4.401157096416628,6.1223784754999455,6.923493387502602,4.500371185390893,4.946667855333297,4.644232344742648,4.794472440872848,5.431361811454554,5.630561810898038,4.707943863642047,5.425411074806436,6.170064992782061,7.39300644389696,7.885431858698354,11.446094628744468,11.366669410106866,13.958246060382692,11.202905361187234,16.256599327674834,13.130594395592018,17.44518695202753,11.354333595071092,15.945642872744983,12.311955611033843,17.788608322664356
7,s15_c7,4.854096629528235,4.902868934670322,5.1942438992727125,5.280869849494614,5.616018257669876,5.691656576902414,5.3247603587193915,5.366391565608995,5.3778161500504975,5.431480581838615,5.627048116289092,5.6814199971055315,5.231000877085702,5.240055163595726,5.409226733540408,5.430634219930978,5.177244416412305,5.193110477039231,4.9626048349472445,4.973062259405864,5.905376780007832,5.952148872660904,5.6667507344771995,5.6983086954172,6.029032016076013,6.069173136179023,6.094294040886251,6.142821536356252,6.005352013372915,6.089876950309445,5.344464510442929,5.378264656696982,5.988413334452982,6.0415563783274475,5.5734038908273025,5.640973074618805,5.475794313302313,5.531481554743005,5.279318776440948,5.347707329401252,5.510379901779236,5.581053679229017,5.426366183940649,5.47756185266556,5.227070730783493,5.259376292945541,4.843937171950767,4.853517931399336,5.0953413163588674,5.1148018894103515,4.887923207011327,4.896906837419383,4.782649741975221,4.798135782641232,4.837208241735342,4.844115583400914,5.158501063086427,5.181589813308843,4.84807256368252,4.856854294101921,5.105456361737785,5.124338651580947,4.940793340196279,4.947301016027941,5.21203625160421,5.230947713489124,4.966208425124881,4.9766456153063965,4.991536427166792,5.009132345578979,4.976286599735792,4.9918392749928175,4.962180806564842,4.973445543638081,5.496420735230547,5.515797958313522,6.118250917716445,6.158317750701002,5.795940029226736,5.824801376788018
8,s23_c0,9.626609171387614,11.309837177267372,9.449560278107988,11.194353176321302,11.029273191314832,13.191506214137394,9.905303047261562,11.267971216423723,10.01917310318878,11.469125884723258,10.394391604419397,12.044394825482332,10.467436814766096,12.520216548420585,10.214124076553777,12.057401710314764,10.508577692742024,12.203890965155187,9.441346578575809,11.783765198487005,11.583578013144663,12.946520957396777,8.516142363278405,11.20575218037791,10.96820140673217,12.555795118016649,11.064068699871726,12.491320757246871,10.682395738311074,12.045631024647564,9.276813833747795,11.861774896106565,8.413848047866182,11.72355791617902,8.684620470205076,10.394916558138709,9.169364622713136,11.740828622593192,11.13948787057915,12.870332439475913,10.425934303935971,12.045170132095215,10.107976033047793,12.049582054111452,10.76362456687479,11.739990887333608,11.738964630041828,12.534405679177146,9.38330143121177,10.902100619409072,8.755466090060265,11.275918147374263,10.473266960278346,11.591604000069616,9.794953515727293,12.001971055828454,10.17622927682565,11.62410613760615,11.671776070424688,12.644712142341545,11.383441249636777,12.935188428456904,8.731727858004566,11.516074115561356,9.016929515739328,12.039641455683483,7.8695353792304,11.742412316907188,9.925132274367519,11.732637437254223,11.2798790356875,12.36042755453444,8.88583881570323,12.41018212795315,9.286826218559831,12.830334301033329,8.407952897170277,13.108001729065213,9.277067404090523,12.851388930802344
9,s23_c1,12.01752116790193,12.544765848336949,11.9589330507345,12.358433004654206,9.38316121878752,10.25764877008086,11.490377090633583,11.98765723755523,10.814409075758867,12.055913738937061,12.30872464252862,12.574406714421434,12.63317851857237,12.793365881622824,12.83287694767352,13.549160780613219,13.19954727947058,13.803950982869646,13.738062767909899,14.298276044191143,13.556523324384262,13.693497966820757,14.276621880049747,14.605847499529105,12.190003329545238,13.316479490552402,12.627346687118873,13.985267485099477,13.270559763900776,13.775763588335158,11.282639811035175,13.529550037398534,12.266469719643679,12.728844542162001,13.633847314454615,14.584399800128935,13.416805056972057,15.41625882792101,14.34998357514099,15.35663190809369,14.3492408883705,15.236013895528377,12.911426882536752,14.116279189872223,13.760494536224623,14.558472551657546,13.256712405383496,13.785695392027705,12.239658635189162,13.102449407134493,14.165214128371753,14.637904847875106,14.626952333600348,15.776831922734514,13.434270028095087,14.736080151410492,12.991519484599541,13.862026903185118,13.279979610992195,15.000311435029126,14.831036910718442,14.933535388710776,13.462845655691003,14.065196198867078,12.2974402716136,13.697295880012415,13.541012046822217,14.611927213512088,11.525828158970658,12.617402835861634,12.986543796069663,14.135152943563277,13.22366298461311,14.719645522962521,12.19241575918964,13.916267674663919,14.07235143694029,14.647632579854504,13.782300594135165,14.305275468195802
